#1:r 2:H 3:Rho0 4:RhoMean 5:S 6:Tc 7:Te 8:Vr 9:Vphi 10:tauR 11:x 12:s_e 13:B_r 14:B_phi 15:B_z
72.454 14.6272 1.73e-13 1.48e-13 64.86 137.78 50.62 -1.4 349578 0.00e+00 6.16e-10 4.42e+07 3.18e-05 -1.04e-01 1.33e-02
74.139 15.0966 1.63e-13 1.39e-13 63.02 136.98 50.26 -1.4 345582 0.00e+00 6.60e-10 4.75e+07 3.19e-05 -1.03e-01 1.31e-02
75.864 15.5802 1.53e-13 1.31e-13 61.25 136.17 49.90 -1.4 341631 0.00e+00 7.07e-10 5.11e+07 3.20e-05 -1.01e-01 1.29e-02
77.628 16.0782 1.44e-13 1.23e-13 59.53 135.35 49.55 -1.4 337725 0.00e+00 7.57e-10 5.49e+07 3.22e-05 -9.88e-02 1.28e-02
79.434 16.5918 1.36e-13 1.16e-13 57.87 134.53 49.20 -1.5 333864 0.00e+00 8.10e-10 5.90e+07 3.23e-05 -9.72e-02 1.26e-02
81.282 17.1200 1.28e-13 1.10e-13 56.26 133.68 48.85 -1.5 330048 0.00e+00 8.66e-10 6.33e+07 3.24e-05 -9.54e-02 1.25e-02
83.173 17.6647 1.21e-13 1.03e-13 54.70 132.83 48.51 -1.5 326274 0.00e+00 9.26e-10 6.80e+07 3.25e-05 -9.37e-02 1.24e-02
85.108 18.2263 1.14e-13 9.73e-14 53.18 131.99 48.17 -1.5 322544 0.00e+00 9.90e-10 7.30e+07 3.26e-05 -9.20e-02 1.22e-02
87.087 18.8045 1.07e-13 9.17e-14 51.71 131.13 47.84 -1.5 318857 0.00e+00 1.06e-09 7.83e+07 3.27e-05 -9.04e-02 1.21e-02
89.113 19.3998 1.01e-13 8.64e-14 50.29 130.26 47.50 -1.5 315212 0.00e+00 1.13e-09 8.40e+07 3.28e-05 -8.87e-02 1.19e-02
91.186 20.0134 9.52e-14 8.15e-14 48.92 129.39 47.18 -1.5 311608 0.00e+00 1.21e-09 9.00e+07 3.29e-05 -8.71e-02 1.18e-02
93.308 20.6317 9.00e-14 7.70e-14 47.64 128.34 46.87 -1.5 308046 0.00e+00 1.28e-09 9.64e+07 3.30e-05 -8.55e-02 1.16e-02
95.478 21.2464 8.53e-14 7.30e-14 46.50 127.03 46.58 -1.5 304524 0.00e+00 1.36e-09 1.03e+08 3.32e-05 -8.39e-02 1.15e-02
97.699 21.8824 8.08e-14 6.91e-14 45.38 125.76 46.30 -1.5 301043 0.00e+00 1.45e-09 1.10e+08 3.33e-05 -8.24e-02 1.13e-02
99.972 22.5384 7.65e-14 6.55e-14 44.28 124.52 46.02 -1.5 297601 0.00e+00 1.53e-09 1.17e+08 3.34e-05 -8.08e-02 1.12e-02
102.298 23.2164 7.25e-14 6.20e-14 43.19 123.32 45.73 -1.5 294199 0.00e+00 1.63e-09 1.25e+08 3.36e-05 -7.93e-02 1.11e-02
104.677 23.9171 6.86e-14 5.87e-14 42.13 122.15 45.45 -1.5 290836 0.00e+00 1.73e-09 1.34e+08 3.37e-05 -7.78e-02 1.09e-02
107.112 24.6402 6.50e-14 5.56e-14 41.08 121.01 45.16 -1.5 287511 0.00e+00 1.84e-09 1.43e+08 3.38e-05 -7.64e-02 1.08e-02
109.604 25.3601 6.17e-14 5.28e-14 40.15 119.64 44.90 -1.5 284224 0.00e+00 1.94e-09 1.52e+08 3.40e-05 -7.49e-02 1.07e-02
112.154 26.0351 5.90e-14 5.05e-14 39.43 117.68 44.70 -1.5 280975 0.00e+00 2.04e-09 1.61e+08 3.41e-05 -7.35e-02 1.06e-02
114.763 26.7275 5.64e-14 4.83e-14 38.72 115.76 44.50 -1.5 277763 0.00e+00 2.14e-09 1.71e+08 3.43e-05 -7.21e-02 1.04e-02
117.432 27.4388 5.40e-14 4.62e-14 38.03 113.87 44.30 -1.5 274587 0.00e+00 2.24e-09 1.81e+08 3.44e-05 -7.07e-02 1.03e-02
120.164 28.1689 5.17e-14 4.42e-14 37.35 112.01 44.10 -1.5 271448 0.00e+00 2.35e-09 1.92e+08 3.46e-05 -6.94e-02 1.02e-02
122.959 28.9160 4.94e-14 4.23e-14 36.69 110.16 43.90 -1.5 268345 0.00e+00 2.46e-09 2.04e+08 3.48e-05 -6.81e-02 1.01e-02
125.820 29.6837 4.73e-14 4.05e-14 36.04 108.35 43.71 -1.5 265277 0.00e+00 2.58e-09 2.16e+08 3.49e-05 -6.67e-02 9.96e-03
128.746 30.4717 4.53e-14 3.87e-14 35.40 106.57 43.51 -1.5 262244 0.00e+00 2.71e-09 2.28e+08 3.51e-05 -6.55e-02 9.85e-03
131.741 31.2807 4.33e-14 3.71e-14 34.77 104.82 43.32 -1.5 259246 0.00e+00 2.84e-09 2.42e+08 3.53e-05 -6.42e-02 9.73e-03
134.806 32.1105 4.14e-14 3.55e-14 34.16 103.09 43.12 -1.5 256283 0.00e+00 2.97e-09 2.56e+08 3.54e-05 -6.30e-02 9.62e-03
137.942 32.9614 3.97e-14 3.39e-14 33.55 101.38 42.93 -1.4 253353 0.00e+00 3.12e-09 2.71e+08 3.56e-05 -6.17e-02 9.51e-03
141.151 33.8353 3.80e-14 3.25e-14 32.96 99.71 42.74 -1.4 250456 0.00e+00 3.26e-09 2.87e+08 3.58e-05 -6.05e-02 9.40e-03
144.434 34.7326 3.63e-14 3.11e-14 32.38 98.06 42.55 -1.4 247593 0.00e+00 3.42e-09 3.04e+08 3.60e-05 -5.94e-02 9.29e-03
147.794 35.6520 3.48e-14 2.97e-14 31.81 96.44 42.36 -1.4 244763 0.00e+00 3.58e-09 3.22e+08 3.61e-05 -5.82e-02 9.18e-03
151.232 36.5964 3.33e-14 2.85e-14 31.25 94.84 42.18 -1.4 241965 0.00e+00 3.75e-09 3.41e+08 3.63e-05 -5.71e-02 9.07e-03
154.750 37.5652 3.18e-14 2.72e-14 30.70 93.26 41.99 -1.4 239198 0.00e+00 3.93e-09 3.61e+08 3.65e-05 -5.60e-02 8.97e-03
158.350 38.5604 3.05e-14 2.61e-14 30.15 91.72 41.80 -1.4 236464 0.00e+00 4.12e-09 3.82e+08 3.67e-05 -5.49e-02 8.86e-03
162.034 39.5816 2.92e-14 2.49e-14 29.62 90.20 41.62 -1.4 233761 0.00e+00 4.32e-09 4.04e+08 3.69e-05 -5.38e-02 8.76e-03
165.803 40.6282 2.79e-14 2.39e-14 29.10 88.70 41.43 -1.4 231088 0.00e+00 4.52e-09 4.28e+08 3.71e-05 -5.27e-02 8.66e-03
169.660 41.7051 2.67e-14 2.28e-14 28.59 87.23 41.25 -1.4 228446 0.00e+00 4.74e-09 4.53e+08 3.73e-05 -5.17e-02 8.55e-03
173.607 42.8088 2.56e-14 2.19e-14 28.09 85.78 41.07 -1.4 225835 0.00e+00 4.96e-09 4.79e+08 3.75e-05 -5.07e-02 8.45e-03
177.645 43.9418 2.45e-14 2.09e-14 27.59 84.36 40.88 -1.4 223253 0.00e+00 5.19e-09 5.07e+08 3.77e-05 -4.97e-02 8.35e-03
181.778 45.1048 2.34e-14 2.00e-14 27.11 82.96 40.70 -1.4 220701 0.00e+00 5.44e-09 5.37e+08 3.79e-05 -4.87e-02 8.25e-03
186.006 46.2987 2.24e-14 1.92e-14 26.63 81.58 40.52 -1.4 218178 0.00e+00 5.70e-09 5.68e+08 3.81e-05 -4.77e-02 8.15e-03
190.333 47.5245 2.14e-14 1.83e-14 26.16 80.23 40.34 -1.3 215683 0.00e+00 5.96e-09 6.01e+08 3.83e-05 -4.68e-02 8.06e-03
194.761 48.7833 2.05e-14 1.76e-14 25.70 78.90 40.16 -1.3 213218 0.00e+00 6.25e-09 6.36e+08 3.85e-05 -4.58e-02 7.96e-03
199.292 50.0740 1.96e-14 1.68e-14 25.25 77.59 39.99 -1.3 210780 0.00e+00 6.54e-09 6.72e+08 3.87e-05 -4.49e-02 7.87e-03
203.928 51.3995 1.88e-14 1.61e-14 24.80 76.30 39.81 -1.3 208370 0.00e+00 6.85e-09 7.11e+08 3.89e-05 -4.40e-02 7.77e-03
208.671 52.7632 1.80e-14 1.54e-14 24.36 75.04 39.63 -1.3 205988 0.00e+00 7.17e-09 7.53e+08 3.91e-05 -4.31e-02 7.68e-03
213.526 54.1597 1.72e-14 1.47e-14 23.93 73.80 39.46 -1.3 203633 0.00e+00 7.51e-09 7.96e+08 3.93e-05 -4.23e-02 7.59e-03
218.493 55.5944 1.65e-14 1.41e-14 23.51 72.58 39.28 -1.3 201305 0.00e+00 7.86e-09 8.42e+08 3.96e-05 -4.14e-02 7.50e-03
223.575 57.0686 1.58e-14 1.35e-14 23.10 71.38 39.11 -1.3 199004 0.00e+00 8.23e-09 8.91e+08 3.98e-05 -4.06e-02 7.41e-03
228.776 58.5836 1.51e-14 1.29e-14 22.69 70.20 38.93 -1.3 196729 0.00e+00 8.62e-09 9.42e+08 4.00e-05 -3.98e-02 7.32e-03
234.098 60.1382 1.44e-14 1.24e-14 22.28 69.05 38.76 -1.3 194480 0.00e+00 9.02e-09 9.96e+08 4.02e-05 -3.90e-02 7.23e-03
239.544 61.7335 1.38e-14 1.18e-14 21.89 67.91 38.58 -1.3 192257 0.00e+00 9.44e-09 1.05e+09 4.04e-05 -3.82e-02 7.14e-03
245.116 63.3707 1.32e-14 1.13e-14 21.50 66.79 38.41 -1.3 190059 0.00e+00 9.89e-09 1.11e+09 4.07e-05 -3.74e-02 7.05e-03
250.818 65.0539 1.26e-14 1.08e-14 21.12 65.69 38.24 -1.3 187886 0.00e+00 1.03e-08 1.18e+09 4.09e-05 -3.67e-02 6.97e-03
256.653 66.7849 1.21e-14 1.04e-14 20.74 64.62 38.07 -1.3 185738 0.00e+00 1.08e-08 1.25e+09 4.11e-05 -3.59e-02 6.88e-03
262.623 68.5589 1.16e-14 9.91e-15 20.37 63.56 37.90 -1.3 183615 0.00e+00 1.13e-08 1.32e+09 4.13e-05 -3.52e-02 6.80e-03
268.733 70.3837 1.11e-14 9.48e-15 20.01 62.52 37.73 -1.2 181516 0.00e+00 1.19e-08 1.39e+09 4.16e-05 -3.45e-02 6.72e-03
274.984 72.2575 1.06e-14 9.07e-15 19.65 61.50 37.56 -1.2 179440 0.00e+00 1.24e-08 1.47e+09 4.18e-05 -3.38e-02 6.63e-03
281.381 74.1821 1.01e-14 8.67e-15 19.30 60.50 37.39 -1.2 177389 0.00e+00 1.30e-08 1.56e+09 4.20e-05 -3.31e-02 6.55e-03
287.926 76.1599 9.69e-15 8.30e-15 18.95 59.52 37.22 -1.2 175361 0.00e+00 1.36e-08 1.65e+09 4.23e-05 -3.24e-02 6.47e-03
294.624 78.1927 9.27e-15 7.93e-15 18.61 58.56 37.05 -1.2 173356 0.00e+00 1.43e-08 1.74e+09 4.25e-05 -3.17e-02 6.39e-03
301.478 80.2813 8.87e-15 7.59e-15 18.27 57.61 36.88 -1.2 171375 0.00e+00 1.49e-08 1.84e+09 4.27e-05 -3.11e-02 6.31e-03
308.491 82.4255 8.48e-15 7.26e-15 17.94 56.68 36.71 -1.2 169415 0.00e+00 1.57e-08 1.95e+09 4.30e-05 -3.05e-02 6.23e-03
315.667 84.6315 8.11e-15 6.94e-15 17.62 55.77 36.55 -1.2 167479 0.00e+00 1.64e-08 2.06e+09 4.32e-05 -2.98e-02 6.16e-03
323.010 86.8967 7.76e-15 6.64e-15 17.30 54.88 36.38 -1.2 165564 0.00e+00 1.72e-08 2.18e+09 4.34e-05 -2.92e-02 6.08e-03
330.524 89.2254 7.42e-15 6.34e-15 16.98 54.00 36.21 -1.2 163671 0.00e+00 1.80e-08 2.30e+09 4.37e-05 -2.86e-02 6.00e-03
338.213 91.6200 7.09e-15 6.07e-15 16.67 53.14 36.05 -1.2 161800 0.00e+00 1.88e-08 2.44e+09 4.39e-05 -2.80e-02 5.93e-03
346.081 94.0799 6.78e-15 5.80e-15 16.37 52.30 35.88 -1.2 159950 0.00e+00 1.97e-08 2.57e+09 4.41e-05 -2.75e-02 5.85e-03
354.132 96.6073 6.48e-15 5.54e-15 16.07 51.47 35.71 -1.2 158122 0.00e+00 2.07e-08 2.72e+09 4.44e-05 -2.69e-02 5.78e-03
362.369 99.2102 6.19e-15 5.30e-15 15.77 50.66 35.55 -1.2 156314 0.00e+00 2.16e-08 2.88e+09 4.46e-05 -2.63e-02 5.71e-03
370.799 101.8824 5.92e-15 5.06e-15 15.48 49.87 35.38 -1.2 154527 0.00e+00 2.27e-08 3.04e+09 4.49e-05 -2.58e-02 5.64e-03
379.425 104.6324 5.66e-15 4.84e-15 15.19 49.09 35.22 -1.2 152761 0.00e+00 2.37e-08 3.22e+09 4.51e-05 -2.53e-02 5.56e-03
388.251 107.4596 5.40e-15 4.62e-15 14.91 48.33 35.05 -1.2 151014 0.00e+00 2.49e-08 3.40e+09 4.53e-05 -2.47e-02 5.49e-03
397.283 110.3668 5.16e-15 4.42e-15 14.63 47.58 34.89 -1.2 149288 0.00e+00 2.61e-08 3.60e+09 4.56e-05 -2.42e-02 5.42e-03
406.525 113.3567 4.93e-15 4.22e-15 14.35 46.85 34.72 -1.1 147581 0.00e+00 2.73e-08 3.81e+09 4.58e-05 -2.37e-02 5.35e-03
415.981 116.4321 4.71e-15 4.03e-15 14.08 46.13 34.56 -1.1 145894 0.00e+00 2.86e-08 4.02e+09 4.60e-05 -2.32e-02 5.29e-03
425.658 119.5960 4.50e-15 3.85e-15 13.82 45.42 34.39 -1.1 144226 0.00e+00 3.00e-08 4.26e+09 4.63e-05 -2.27e-02 5.22e-03
435.560 122.8517 4.30e-15 3.68e-15 13.55 44.74 34.23 -1.1 142577 0.00e+00 3.14e-08 4.50e+09 4.65e-05 -2.23e-02 5.15e-03
445.692 126.1981 4.10e-15 3.51e-15 13.29 44.06 34.06 -1.1 140947 0.00e+00 3.29e-08 4.76e+09 4.67e-05 -2.18e-02 5.08e-03
456.060 129.6426 3.92e-15 3.35e-15 13.04 43.40 33.90 -1.1 139336 0.00e+00 3.45e-08 5.03e+09 4.70e-05 -2.14e-02 5.02e-03
466.669 133.1889 3.74e-15 3.20e-15 12.79 42.75 33.73 -1.1 137743 0.00e+00 3.62e-08 5.32e+09 4.72e-05 -2.09e-02 4.95e-03
477.525 136.8408 3.57e-15 3.05e-15 12.54 42.12 33.57 -1.1 136168 0.00e+00 3.80e-08 5.63e+09 4.74e-05 -2.05e-02 4.89e-03
488.633 140.5921 3.41e-15 2.92e-15 12.30 41.50 33.40 -1.1 134612 0.00e+00 3.98e-08 5.96e+09 4.77e-05 -2.00e-02 4.82e-03
500.000 144.4616 3.25e-15 2.78e-15 12.05 40.89 33.24 -1.1 133073 0.00e+00 4.17e-08 6.30e+09 4.79e-05 -1.96e-02 4.76e-03
